"From","To"
"1873141500","2891338718"
"1873141500","2887180768"
"1873141500","2800563398"
"1873141500","2795529249"
"1873141500","2753967937"
"1873141500","2745015270"
"1873141500","2607954668"
"1873141500","2598510155"
"1873141500","2592589827"
"1873141500","2588602967"
"1873141500","2552865176"
"1873141500","2522993325"
"1873141500","2519257703"
"1873141500","2495079004"
"1873141500","2471242870"
"1873141500","2470165006"
"1873141500","2432274222"
"1873141500","2403677837"
"1873141500","2403585750"
"1873141500","2395793916"
"1873141500","2343775796"
"1873141500","2327306133"
"1873141500","2316113592"
"1873141500","2291942407"
"1873141500","2215758589"
"1873141500","2186903976"
"1873141500","2167618584"
"1873141500","2150063426"
"1873141500","2141631834"
"1873141500","2141272607"
"1873141500","2132760890"
"1873141500","2131382616"
"1873141500","2130875483"
"1873141500","2126015996"
"1873141500","2123411730"
"1873141500","2113272838"
"1873141500","2111117963"
"1873141500","2101319625"
"1873141500","2100712190"
"1873141500","2098571574"
"1873141500","2093102495"
"1873141500","2091250473"
"1873141500","2088590932"
"1873141500","2086752025"
"1873141500","2081611578"
"1873141500","2080949665"
"1873141500","2078077489"
"1873141500","2075560995"
"1873141500","2072943769"
"1873141500","2071707759"
"1873141500","2070842816"
"1873141500","2069156030"
"1873141500","2065920358"
"1873141500","2065451332"
"1873141500","2059173663"
"1873141500","2055104340"
"1873141500","2047804078"
"1873141500","2041850571"
"1873141500","2040906208"
"1873141500","2040831682"
"1873141500","2039633411"
"1873141500","2039225654"
"1873141500","2038550451"
"1873141500","2030088337"
"1873141500","2029921016"
"1873141500","2029291067"
"1873141500","2027050378"
"1873141500","2026729402"
"1873141500","2025496216"
"1873141500","2019482379"
"1873141500","2017657193"
"1873141500","2016693619"
"1873141500","2015603385"
"1873141500","2015335636"
"1873141500","2006492993"
"1873141500","2004586084"
"1873141500","2003690111"
"1873141500","2001328319"
"1873141500","2001213194"
"1873141500","2000749525"
"1873141500","1994661242"
"1873141500","1992308393"
"1873141500","1991390680"
"1873141500","1989089627"
"1873141500","1988609313"
"1873141500","1982564000"
"1873141500","1972797322"
"1873141500","1969789998"
"1873141500","1968446927"
"1873141500","1963606232"
"1873141500","1751822358"
"1873141500","1699349104"
"1873141500","1683223153"
"1873141500","1637414338"
"1873141500","1591209396"
"1873141500","1575668984"
"1873141500","1564336032"
"1873141500","1482841964"
"1873141500","767067438"
"1873141500","168425989"
"1873141500","97646099"
"1873141500","65267943"
"1873141500","62995300"
"1873141500","41177447"
"2145538803","2903284333"
"2145538803","2793350944"
"2145538803","2772413144"
"2145538803","2736631364"
"2145538803","2557287596"
"2145538803","2550603248"
"2145538803","2516138243"
"2145538803","2477159881"
"2145538803","2473451853"
"2145538803","2365116875"
"2145538803","2147011219"
"2145538803","2123027713"
"2145538803","2108680868"
"2145538803","2108051456"
"2145538803","2104192199"
"2145538803","2101614533"
"2145538803","2086848096"
"2145538803","2061748089"
"2145538803","2039515834"
"2145538803","2035654801"
"2145538803","1981886524"
"2145538803","1973867393"
"2145538803","1972012119"
"2145538803","1481140986"
"2145538803","584076900"
"2093500943","2883812773"
"2093500943","2569999689"
"2093500943","2141530945"
"2093500943","2131345404"
"2093500943","2106728488"
"2093500943","1531354822"
"2093500943","1496116632"
"2126842520","2899249058"
"2126842520","2895090983"
"2126842520","2800640250"
"2126842520","2781827978"
"2126842520","2768711495"
"2126842520","2758244549"
"2126842520","2754176225"
"2126842520","2710334976"
"2126842520","2612845114"
"2126842520","2603033960"
"2126842520","2572515152"
"2126842520","2530355253"
"2126842520","2492563629"
"2126842520","2398137172"
"2126842520","2395475117"
"2126842520","2338384110"
"2126842520","2257356825"
"2126842520","2255897685"
"2126842520","2221423147"
"2126842520","2186224007"
"2126842520","2185936518"
"2126842520","2185559379"
"2126842520","2171534339"
"2126842520","2165703548"
"2126842520","2157047348"
"2126842520","2156245463"
"2126842520","2151568674"
"2126842520","2141057769"
"2126842520","2136965375"
"2126842520","2130247873"
"2126842520","2124570405"
"2126842520","2124531072"
"2126842520","2124169381"
"2126842520","2121724433"
"2126842520","2109102024"
"2126842520","2108545779"
"2126842520","2105237761"
"2126842520","2097449856"
"2126842520","2093489869"
"2126842520","2092017777"
"2126842520","2083023428"
"2126842520","2080331016"
"2126842520","2077785311"
"2126842520","2069541231"
"2126842520","2068393397"
"2126842520","2067953767"
"2126842520","2063376842"
"2126842520","2061615874"
"2126842520","2059294019"
"2126842520","2058655839"
"2126842520","2053651458"
"2126842520","2052195627"
"2126842520","2049737846"
"2126842520","2045474314"
"2126842520","2044497487"
"2126842520","2038079098"
"2126842520","2036182093"
"2126842520","2035166536"
"2126842520","2033569188"
"2126842520","2032357708"
"2126842520","2030199382"
"2126842520","2025795535"
"2126842520","2021589267"
"2126842520","2019798803"
"2126842520","2017997706"
"2126842520","2015251370"
"2126842520","2014173554"
"2126842520","2012483245"
"2126842520","2004748430"
"2126842520","2002743053"
"2126842520","1998467861"
"2126842520","1989041629"
"2126842520","1987576294"
"2126842520","1987337578"
"2126842520","1986911292"
"2126842520","1982252804"
"2126842520","1980245224"
"2126842520","1979564719"
"2126842520","1975795075"
"2126842520","1971075429"
"2126842520","1968102034"
"2126842520","1935702596"
"2126842520","1917855032"
"2126842520","1655771249"
"2126842520","1631579042"
"2126842520","1526371134"
"2126842520","1507445134"
"2126842520","1502183989"
"2126842520","1485988632"
"2126842520","1265874407"
"2126842520","1227154697"
"2126842520","143572779"
"2126842520","38612422"
"2126842520","26269123"
"2021064255","2904335269"
"2021064255","2794933642"
"2021064255","2767247082"
"2021064255","2514227811"
"2021064255","2483288478"
"2021064255","2401230838"
"2021064255","2338265275"
"2021064255","2278711548"
"2021064255","2278605491"
"2021064255","2156994678"
"2021064255","1934095247"
"2015307938","2887028448"
"2015307938","2772767295"
"2015307938","2772485711"
"2015307938","2771431690"
"2015307938","2586221889"
"2015307938","2520981676"
"2015307938","2418560495"
"2015307938","2408023182"
"2015307938","2362580277"
"2015307938","2341522766"
"2015307938","2204729208"
"2015307938","2144836956"
"2015307938","2144533029"
"2015307938","2136374447"
"2015307938","2134481428"
"2015307938","2106585217"
"2015307938","2104851296"
"2015307938","2086984688"
"2015307938","2083868066"
"2015307938","2083860765"
"2015307938","2079908882"
"2015307938","2070263834"
"2015307938","2064257182"
"2015307938","2040425686"
"2015307938","2032889385"
"2015307938","2024030905"
"2015307938","2021631543"
"2015307938","2020848168"
"2015307938","2009152220"
"2015307938","1987550536"
"2015307938","1972515731"
"2015307938","1525297493"
"2015307938","1206902929"
"2015307938","1203480594"
"2015307938","583076196"
"2015307938","566914744"
"2094365380","2473326602"
"2094365380","2288723856"
"2094365380","2281037046"
"2094365380","2273777015"
"2094365380","2147002372"
"2094365380","2127402779"
"2094365380","2077346641"
"2094365380","2066189312"
"2094365380","2048575178"
"2094365380","2046648421"
"2094365380","2040503185"
"2094365380","2019375344"
"2094365380","2011453004"
"2094365380","1991481378"
"2094365380","1990668360"
"2094365380","1988548911"
"2094365380","1973828007"
"2106553331","2790373814"
"2106553331","2102332082"
"2106553331","2067745687"
"2106553331","2035792097"
"2106553331","2003058022"
"2106553331","1971643598"
"2106553331","1969592355"
"2106553331","1966745696"
"2106553331","1034589831"
"2106553331","33443749"
"2732289013","2884728176"
"2010299382","2802313088"
"2010299382","2780222796"
"2010299382","2753496718"
"2010299382","2750769416"
"2010299382","2079951737"
"2010299382","2007105229"
"2010299382","1982098929"
"1141691533","2906775602"
"1141691533","2893888871"
"1141691533","2886723660"
"1141691533","2806269867"
"1141691533","2617594672"
"1141691533","2562394148"
"1141691533","2534154688"
"1141691533","2517956086"
"2017699950","103620132"
"1690869737","2800886330"
"1690869737","2771849917"
"1690869737","2736849186"
"1690869737","2592804617"
"1690869737","2396574516"
"1690869737","2299225627"
"1690869737","2291118407"
"1690869737","2268946224"
"1690869737","2261807727"
"1690869737","2259946863"
"2049407528","2888540586"
"2049407528","2299134488"
"2049407528","2273933399"
"2049407528","2096386239"
"2049407528","2074013798"
"2049407528","2063657538"
"2049407528","2039952341"
"2049407528","2029646946"
"2049407528","2022143738"
"2049407528","2007467363"
"2049407528","1983531948"
"2049407528","1527350134"
"2059346309","2806003228"
"2059346309","2185532427"
"2059346309","1973524353"
"2059346309","1958930407"
"1212786277","2786484231"
"1212786277","2609065122"
"1212786277","2511511320"
"1212786277","218101763"
"2039811050","2901294721"
"2039811050","2779782020"
"2039811050","2606187140"
"2039811050","2533851830"
"2039811050","2341607668"
"2039811050","2157181426"
"2039811050","2149085946"
"2039811050","2080060607"
"2039811050","2066305005"
"2039811050","2036137014"
"2039811050","416967685"
"2044361090","2755945217"
"2044361090","2562329584"
"2044361090","2562011185"
"2044361090","2555800159"
"2044361090","2504215169"
"2044361090","2493476372"
"2044361090","2344787440"
"2044361090","2342224510"
"2044361090","2312175383"
"2044361090","2246658374"
"2044361090","2228617484"
"2044361090","2187686368"
"2044361090","2170882576"
"2044361090","2163199784"
"2044361090","2159419130"
"2044361090","2157229730"
"2044361090","2151487273"
"2044361090","2147854962"
"2044361090","2141842458"
"2044361090","2138621811"
"2044361090","2129042566"
"2044361090","2122404538"
"2044361090","2122054880"
"2044361090","2118623738"
"2044361090","2117767329"
"2044361090","2117511045"
"2044361090","2108460799"
"2044361090","2107924956"
"2044361090","2102255599"
"2044361090","2094449676"
"2044361090","2086412541"
"2044361090","2085095167"
"2044361090","2080874110"
"2044361090","2078104673"
"2044361090","2077986510"
"2044361090","2077770044"
"2044361090","2064903341"
"2044361090","2061600943"
"2044361090","2058274500"
"2044361090","2057148575"
"2044361090","2054118950"
"2044361090","2050415159"
"2044361090","2044395809"
"2044361090","2042289959"
"2044361090","2036647929"
"2044361090","2035180021"
"2044361090","2029502350"
"2044361090","2018143085"
"2044361090","2011349533"
"2044361090","2008605920"
"2044361090","2002947327"
"2044361090","1997898415"
"2044361090","1995858094"
"2044361090","1994136931"
"2044361090","1987291838"
"2044361090","1984042645"
"2044361090","1981202432"
"2044361090","1980832703"
"2044361090","1795012443"
"2044361090","1704958401"
"2044361090","1561731350"
"2044361090","1521087165"
"2044361090","186766340"
"2044361090","12235543"
"2044361090","1352195"
"2032586713","2765590152"
"2032586713","2568340214"
"2032586713","2551578906"
"2032586713","2281486969"
"2032586713","2171641508"
"2032586713","2038639719"
"2032586713","1967929679"
"2032586713","1538681728"
"2032586713","1517347778"
"2092079751","2807835738"
"2092079751","2760878772"
"2092079751","2721503627"
"2092079751","2580668854"
"2092079751","2551411027"
"2092079751","2480609009"
"2092079751","2480287901"
"2092079751","2394672249"
"2092079751","2290041276"
"2092079751","2214073829"
"2092079751","2201371918"
"2092079751","2189171272"
"2092079751","2167744856"
"2092079751","2142393499"
"2092079751","2099424129"
"2092079751","2089391987"
"2092079751","2081243293"
"2092079751","2063315897"
"2092079751","1980150549"
"2092079751","1535412396"
"2092079751","1529795214"
"2092079751","986875645"
"2092079751","588419364"
"2092079751","83787407"
"2092079751","33425710"
"2067056208","2886872853"
"2067056208","2571324080"
"2067056208","2395923824"
"2067056208","2330354144"
"2067056208","2155640152"
"2067056208","2154444456"
"2067056208","2153064120"
"2067056208","2120884594"
"2067056208","2113955668"
"2067056208","2070013757"
"2067056208","2043073931"
"2067056208","2019453578"
"2067056208","2013911947"
"2067056208","1967208337"
"2067056208","148314675"
"2073839834","2892248099"
"2073839834","2799434706"
"2073839834","2797441108"
"2073839834","2781801925"
"2073839834","2742031973"
"2073839834","2741910744"
"2073839834","2580587068"
"2073839834","2517540558"
"2073839834","2384361781"
"2073839834","2262082710"
"2073839834","2179240504"
"2073839834","2147508837"
"2073839834","1969427387"
"2073839834","1500384003"
"2192121062","2884787442"
"2192121062","2810444870"
"2192121062","2784612787"
"2192121062","2468804965"
"2115330562","2801343227"
"2115330562","2769505592"
"2115330562","2559218837"
"2115330562","2474345905"
"2115330562","2329190925"
"2115330562","2303933591"
"2115330562","2286954595"
"2115330562","2240621174"
"2115330562","2043324017"
"2115330562","2033574930"
"2115330562","1975747416"
"2115330562","1889686452"
"2115330562","1557965161"
"2115330562","290623734"
"2080303473","2804810095"
"2080303473","2095176548"
"2080303473","2031545473"
"2080303473","1986656633"
"2034714153","2484952566"
"2034714153","2135318118"
"2034714153","2129053699"
"2034714153","2126066173"
"2034714153","2112256138"
"2034714153","2091701942"
"2034714153","2063239274"
"2034714153","1963643128"
"2066587298","2809664234"
"2066587298","2804710366"
"2066587298","2790960327"
"2066587298","2767345927"
"2066587298","2518557595"
"2066587298","2512194988"
"2066587298","2475933976"
"2066587298","2260466180"
"2521984931","2900083598"
"2521984931","2893217136"
"2521984931","2890297148"
"2521984931","2887411785"
"2111233027","2804314734"
"2111233027","2765488668"
"2111233027","2613876851"
"2111233027","2581991605"
"2111233027","2568888405"
"2111233027","2545739436"
"2111233027","2504641618"
"2111233027","2502995343"
"2111233027","2414377256"
"2111233027","2410797429"
"2111233027","2407156261"
"2111233027","2238968713"
"2111233027","2184237697"
"2111233027","2170656986"
"2111233027","2169272228"
"2111233027","2164786082"
"2111233027","2162366958"
"2111233027","2148919649"
"2111233027","2148732480"
"2111233027","2138388537"
"2111233027","2133129817"
"2111233027","2131939236"
"2111233027","2126849189"
"2111233027","2125970900"
"2111233027","2116700599"
"2111233027","2105647618"
"2111233027","2102387699"
"2111233027","2087272089"
"2111233027","2081878128"
"2111233027","2080900085"
"2111233027","2076289022"
"2111233027","2076173668"
"2111233027","2068819488"
